customer_id	date	comments
112056	2022-10-14	---The bank's locations are not convenient. Need to do better in future.---
64604	2022-04-19	The financial products offered by the bank are diverse and useful.
312212	2022-04-23	Both your mortgage and savings rates are poor and I expected a higher level of service from this bank and was disappointed.
136617	2022-05-11	The ATM network of this bank is excellent. Im very happy with the service overall.
194986	2022-07-12	Good services for people like me.
274673	2022-05-01	These hidden banking fees are unnacceptable. This bank is not unp to scratch.
218518	2021-01-22	Bank really should contribute more to our community. Your bank needs to improve its approach to customer service. Your whole approach needs to change.
9597	2021-07-22	---Fees and charges are not excessive with this bank. I'm extremely satisfied and happy with the service.---
41480	2021-07-28	Lack of banking services for my needs. The bank's customer service is irritating. Would not recommend to a friend.
252685	2021-08-20	No comment..
188845	2021-12-05	my bank must prioritize supporting local businesses and organisations. i'm not happy with the service i received and wouldn't suggest it to anyone else
276542	2022-06-05	The phone apples experience is frustrating. Ther banks mortgage rates are unreasonably high. Thoroughly disappointed + annoyed with the servise's provided..
57709	2021-11-30	The mortgage rates are too much of a burden; The banks overall poor service has me contemplating switching..
241145	2022-05-30	
229117	2021-11-17	Finding bank branches is very easy. I ' m pretty contents with the band ' s service
62811	2022-08-16	No comment
341835	2021-09-26	Your bank charges are excessive. You need to redesign your mobile app. Really poor service from you!.
316270	2022-03-11	the banks mortgage rates are quite fair,
89357	2021-02-06	Really poor customer service with this bank; Seriously considerin switching to a rival bank;
182816	2021-12-16	I am pretty satisfied with the banks serivces
299096	2022-03-26	Glad that you take online banking security seriously. I'd like to express my gratitude to the bank and its staff...
238231	2021-10-20	Banking fees are not too high. Generally speaking, things are pretty good but could improve
259843	2022-06-30	
191521	2021-02-11	---No comment---
262230	2022-03-02	The bank's customer service is irritating. I'm thoroughly disappointed and frustrated with the service provided.
332905	2021-05-11	Transparency is needed regarding how you use my data. Need to do better in future
373378	2021-08-12	The bank's customer service is irritating. Bank branches are really difficult to find
150422	2022-01-19	Banking fees are too high €€.
68387	2022-02-05	Difficult to do business wit this bank without enough brounches. Why am I gettin all these feed? € € €.
210840	2022-02-17	Banking fees are too high €€. The savings rates from you are soo low. Think Ill close my account.
377769	2021-11-28	The banks customer service is unsatisfactory. Ive been thoroughly disappointed with the level of service provided by this bank
292612	2021-09-13	there's a scarcity of atms for this bank. this bank's performance is unacceptable.
346306	2021-11-10	i find the banke ' s online website to by great
289570	2022-07-27	
9904	2022-06-13	
197521	2021-05-02	Your poor service has me thinking about switching bank
282033	2021-07-25	
337226	2021-07-18	The bank ' s web experienced is disappointing. Would not recomendered to a friend
136223	2021-02-02	Tsis bank provides a variety of financial products that are useful. In quite satisfied overall.
48528	2022-08-25	Stop putting up your mortgage rates! | The customer service is below par
33486	2022-07-29	Bank is decent overall.
184358	2022-03-06	bank does good charity work in our area. the selection of mortgage products offered by the bank is extensive...
81668	2021-09-22	Pretty covenient to deal with this bank. The online banking serivce provided by the bank sh's very extensive.
182222	2021-02-28	The bank has competitive mortgage rates that are worth considering.
198091	2022-02-04	Online banking is really good. I'm pretty happy with the bank's service.
230435	2022-04-29	The savings interest rates that you offer are remarkably low. Things really need to be improved here.
216648	2021-09-27	Mortage rates are too high. I dont feel like this bank values my business.
383610	2021-06-08	No comment
61205	2022-08-30	---savings rates are competitive---
269282	2022-12-07	
336256	2021-10-15	The savings interest rates that you offert are remarkably low. I ' ve been disappointed with the servece provided by this bank and am considering taking my business elsewehre. ..
166927	2022-09-14	reasonable fees. overall, i ' m happy with el bant ' s service. ..
157395	2021-08-05	Excellents customer service from start to finish
6763	2022-02-23	
348396	2022-12-17	Data privacy is not being given enough importance by the bank. Things really need to be improved here
355878	2022-12-16	Banking fees are competitive.
261675	2021-11-09	
335842	2021-09-23	Your mortgage rates are higher than other banks.
184117	2022-06-24	Happy enough with my bank....
220488	2022-01-10	Nothing to comment here
200009	2021-08-28	Mortage rates are competitive. In general a good option for banking
256097	2022-06-07	The banks savings interest rates are extremely low. The bank should prioritize data privacy. The banks overall poor performance has made me decide to switch soon.
303089	2021-02-18	The charges for this banks services are reasonable.
72074	2021-02-07	Really pour service overall, considering switching bank.
59053	2021-02-01	Well done for providing shuch great customer service
56409	2022-08-11	No comments.
336802	2022-09-19	The bank's savings interest rates are extremely low. The poor service provided by your bank is the reason why I wouldn't recommend it to anyone
77950	2022-11-08	Community outreach should be a top priority for the bank. Just not acceptable.
130004	2022-05-09	
213897	2022-08-24	I don't feel like this bank values my business....
337760	2021-03-07	The online banking service provided by the bank is very extensive
70690	2022-07-05	
46370	2022-02-21	Your bank should engage more in our local area. My experience with this bank ' s service has been soon nagative that I wouldn ' t sugestions it to anyone. ...
152484	2021-02-26	Very limited mortgage products. Your app experience is disappointing. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere...
99131	2021-03-28	Mbile app user experience is unsatisfactory. Im hot sure ill stay with this bank much longger.
5643	2022-12-03	I really appreciate the bank's mobile app
48367	2021-02-01	The bank really should be contributing more to our community. The bank's financial products need to be more diverse. I'm not impressed with the quality of service. Things really need to be improved here.
338762	2022-06-21	
333530	2022-03-26	I'm pretty content with the bank's service.
175672	2021-04-26	Banking fees are too high €€. I regret opening an account with this bank
255581	2022-05-16	
321995	2022-03-06	This bank offers pretty good savings interest rates. The bank's website is really easy to navigate
227111	2021-10-27	
116402	2021-06-17	Mobile app needs improvement. My dissatisfaction with the bank is so great that I would not recommend
177769	2022-10-18	I'm quite content with my bank
65088	2021-05-04	The ATM network of this bank is excellent. Overall you're doing okay..
298555	2021-06-26	What I experienced is just not acceptable.
362158	2021-11-12	
224378	2022-10-05	It is very inconvenient to do business with this bank, the service of this bank is really unacceptable!...
285048	2021-08-17	
20399	2022-05-16	No comment
335097	2021-04-08	The mortgage rates are too much of a burden
